carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
111885008.43373804,125853273.02703553,131168273.31234673,123917509.8102923,114338826.41003674,101524466.62448543,91401970.94299638,104798829.69162783
111885116.04843652,125853201.30732551,131168227.29745203,123917473.21603508,114338788.23364198,101524357.48684421,91402045.24044141,104798863.94859132
111885018.86406633,125853220.18704353,131168260.60923907,123917435.37712578,114338762.94608171,101524357.7808255,91401965.97610115,104798949.82599297
111884988.45281947,125853205.78754838,131168211.83976047,123917499.97626819,114338754.0284278,101524417.29533096,91401969.97579786,104798930.17653233
111885077.62310398,125853291.71146548,131168210.21706252,123917476.75154454,114338691.92788503,101524330.31326716,91402167.20974916,104798803.74635544
111885062.58496828,125853236.64810362,131168239.6333202,123917435.63022542,114338817.04145077,101524459.24137832,91402067.5620892,104798889.80924508
111885050.10411946,125853237.2002611,131168185.07213418,123917521.94923191,114338750.42618114,101524332.79194523,91402084.19457258,104798809.38978492
111885083.84170076,125853192.54502122,131168180.08774692,123917483.4338952,114338852.82805237,101524463.0669517,91402057.40063792,104798784.59310812
111884967.74537107,125853118.13127786,131168252.54113373,123917481.06117184,114338866.98223929,101524386.84472874,91402135.65983048,104798901.51227559
111885062.52873392,125853277.43746535,131168210.8687677,123917481.54821844,114338837.31139563,101524416.6341236,91402094.53564094,104798823.7078432
111885055.95775485,125853265.61483727,131168209.30868165,123917437.04910932,114338770.78021018,101524379.661405,91402168.25274912,104798867.09752071
111885040.72118856,125853260.78265418,131168258.40647766,123917468.38990222,114338705.79606983,101524415.6301099,91402072.45970899,104798892.57539925
111884992.1801323,125853219.73802154,131168282.492744,123917474.4971016,114338748.55278414,101524407.06336601,91402001.41837598,104798941.03615345
111885074.14792895,125853135.65356389,131168245.01259513,123917475.21617778,114338772.57212244,101524421.44204554,91402020.94047795,104798882.87633045
111885116.02617687,125853196.31022093,131168197.64168242,123917269.95152454,114338695.3872036,101524395.66487415,91402052.08710662,104798768.98706222
111885107.83768982,125853234.6357867,131168180.05169728,123917516.23876025,114338804.36561714,101524325.73721653,91401997.23231964,104798818.67045748
111884968.08204468,125853192.68375012,131168249.10676983,123917416.2573983,114338825.01676252,101524412.56237632,91402209.46227883,104798853.04247785
111885193.95361027,125853200.75442144,131168230.8656186,123917477.8069842,114338864.99740045,101524383.62518933,91402001.5330578,104798805.47569893
111885076.07039522,125853231.20603848,131168169.16860051,123917496.40473811,114338816.70612276,101524401.43779676,91402091.3820766,104798906.64912823
111885120.04071915,125853169.74462107,131168291.09079114,123917386.5497175,114338813.68496935,101524434.0603511,91402078.77651481,104798818.10267492
111885023.10457177,125853190.95887622,131168136.58985461,123917481.09973335,114338835.10937908,101524460.8105361,91402082.74579957,104798875.9765461
111884983.60780045,125853206.00618179,131168189.1660497,123917621.35964216,114338758.27291442,101524365.76975213,91402052.93958725,104798856.19467045
111884998.20603175,125853221.10054769,131168205.38481994,123917511.6072725,114338768.33916281,101524392.0478887,91402039.80356412,104798895.8699955
111885081.28110732,125853243.26649533,131168211.79974085,123917525.97846659,114338774.74777378,101524402.33905894,91402166.6524261,104798834.25453863
111885011.34136194,125853285.2347037,131168320.8547032,123917504.03875811,114338905.35787457,101524535.88894041,91402040.48565403,104798782.91081329
111885057.6075931,125853194.33999807,131168147.96539868,123917537.49228886,114338727.00385006,101524466.58783858,91402069.25994253,104798819.87917414
111885086.46907875,125853221.99354343,131168222.25990455,123917463.50601973,114338811.65158373,101524413.14514135,91402116.33679551,104798760.43392287
111885007.87714607,125853180.37254184,131168321.11874378,123917466.99955165,114338762.63979521,101524380.14043675,91402071.82847244,104798782.60323372
111884994.97932096,125853163.83126463,131168186.96816508,123917485.35536839,114338821.8325791,101524367.79765184,91402077.60392582,104798926.84085771
111885080.71915686,125853213.89918195,131168222.77876066,123917557.15413986,114338909.050237,101524406.35034956,91402056.6033139,104798864.77462956
111885057.01052557,125853231.52248472,131168364.04418792,123917415.88207765,114338708.77513087,101524396.28789699,91402129.75549544,104798785.86871468
111885025.32123229,125853225.3623251,131168238.64852896,123917484.57794762,114338783.49176759,101524437.11031002,91402032.18760966,104798817.75191124
111884961.93624917,125853267.15514903,131168156.68394887,123917512.76395278,114338882.3626177,101524376.72450769,91402023.1860321,104798823.6382732
111885013.28784773,125853276.49779825,131168302.76944076,123917493.19568555,114338839.06720848,101524469.66401653,91401985.7364042,104798904.55280201
111885046.32902499,125853219.57400055,131168217.1953463,123917543.52464697,114338798.73004487,101524334.82885745,91402005.5647323,104798858.94104762
111884938.84799142,125853246.50969304,131168125.89244115,123917521.44783579,114338806.21854922,101524343.860635,91402117.10440186,104798847.12465918
111885029.26013555,125853311.57780302,131168158.46475591,123917509.72736435,114338808.29325789,101524342.08986032,91402056.28976618,104798890.38793209
111885090.25022258,125853236.94669123,131168213.9207699,123917442.53859912,114338851.35646996,101524382.04311392,91401922.97482866,104798912.07271966
111884979.58127415,125853180.42283398,131168232.11614312,123917521.34741424,114338873.41714856,101524425.59456411,91401946.25160185,104798895.91740343
111885005.80847986,125853236.50141239,131168299.61468995,123917544.15464123,114338707.56311797,101524366.18712595,91402075.90917602,104798890.69681306
111885082.98021051,125853208.53024249,131168250.32385913,123917483.0404298,114338730.67969497,101524478.23722489,91402084.7993326,104798849.38005581
111885023.15189216,125853262.11808075,131168235.9510377,123917587.03819354,114338866.52871437,101524385.25565009,91402010.24856338,104798954.86780742
111884985.33330216,125853195.82637522,131168173.12245764,123917590.9930335,114338786.45713106,101524435.15521568,91402071.44179027,104798844.51330996
111885045.88875072,125853201.18660377,131168260.48888735,123917503.75318722,114338818.09971556,101524523.31675208,91401968.07206602,104798898.05033797
111885058.9600262,125853261.2272925,131168285.6206544,123917510.3695714,114338805.64568163,101524411.60329267,91402005.4217738,104798871.47203428
111885101.02372393,125853197.94683403,131168228.79018086,123917403.89530957,114338881.07479312,101524431.68647712,91402018.04336789,104798868.51182048
111885035.98465678,125853219.11661513,131168164.5552106,123917530.39176889,114338832.85482526,101524270.40026909,91402153.60944745,104798749.04087211
111885020.06757085,125853180.61428924,131168247.86067127,123917458.47868814,114338724.64317961,101524451.83028658,91402214.16672201,104798927.07413243
111885034.97120245,125853209.04509719,131168180.70858158,123917582.55408695,114338763.72535673,101524470.00169328,91402113.64350152,104798766.0599634
111885116.17315486,125853297.08971372,131168130.14155293,123917473.15219246,114338822.69070728,101524433.55829637,91402139.89280944,104798764.40704735
111885093.07263917,125853236.27938567,131168176.81762636,123917440.71246782,114338874.69578049,101524298.35766955,91402141.03087878,104798866.85775298
111885001.89229384,125853200.96993288,131168259.46729498,123917481.3492003,114338719.18829593,101524392.33429019,91402158.71267559,104798852.15290028
111884970.77783172,125853141.82828169,131168205.73003495,123917449.45420021,114338793.33191033,101524425.72678353,91402137.70972697,104798902.49248327
111885049.53073208,125853245.91660741,131168229.15611294,123917499.23138425,114338929.50106785,101524421.10623005,91402143.58693172,104798880.29077375
111885034.29318357,125853183.57998697,131168290.25422318,123917425.90093398,114338775.47194533,101524478.76152477,91402023.07268625,104798902.5748681
111885070.11628683,125853229.85832927,131168237.08130088,123917381.96122901,114338791.3435309,101524428.08944033,91401898.54814272,104798775.74395284
111885145.3460511,125853205.60345457,131168297.89174661,123917495.65949732,114338755.43309505,101524454.15144749,91402035.3706798,104798848.22988708
111885135.37451705,125853222.22448514,131168280.26011759,123917480.42539565,114338882.94049577,101524441.27417654,91402124.94257656,104798805.71909638
111885004.44137394,125853315.00113186,131168220.31472334,123917457.34714216,114338724.73635666,101524360.48500751,91402143.679344,104798885.87760471
111885101.73218052,125853264.54964948,131168138.47935626,123917555.15708144,114338817.04995698,101524385.27889557,91402101.428403,104798922.13132226
111885020.6407271,125853270.15237413,131168204.11451344,123917473.6312452,114338831.85437474,101524428.69483364,91402153.97505854,104798865.48516768
111884995.09630011,125853139.22941765,131168178.855693,123917498.24074985,114338823.5425711,101524330.71799074,91402137.20621127,104798842.1462794
111885012.60713923,125853128.52700126,131168229.73281297,123917541.26193039,114338738.8439118,101524338.94001633,91402037.48796168,104798794.2177192
111885080.66663022,125853133.20561777,131168234.88489147,123917516.37889674,114338751.8191651,101524435.67464295,91401987.60423121,104798903.88510458
111884979.93294656,125853185.88853556,131168280.72387289,123917452.88487993,114338801.10146376,101524416.73238042,91401919.77328783,104798860.36995643
111885009.89202446,125853251.49082446,131168171.67776899,123917456.53564416,114338818.9002335,101524407.51933616,91402036.79713221,104798850.80006257
111885032.52347316,125853248.8846294,131168230.99342503,123917566.01623057,114338758.08721079,101524384.38300252,91402055.32921374,104798838.44317932
111885006.05686897,125853258.60689063,131168225.0500808,123917495.73821698,114338804.48353644,101524392.35465725,91402097.18124105,104798888.64078824
111885073.36273246,125853201.1819894,131168235.88774519,123917520.23047987,114338709.82809281,101524396.91745596,91401962.97459675,104798919.6341143
111885020.62831044,125853182.25329074,131168239.10683836,123917497.21624897,114338734.46669647,101524337.094017,91402154.88604546,104798825.99862516
111884988.5428929,125853177.53698476,131168248.9937264,123917467.47552377,114338720.93407816,101524382.58475354,91402052.0046181,104798886.07428049
111885051.93109368,125853281.17744683,131168287.95199654,123917414.25028172,114338717.89255302,101524360.8300038,91402079.3917694,104798798.5164126
111885050.68699424,125853212.00677511,131168253.77405013,123917422.9921155,114338880.82613312,101524350.7152314,91402056.2221644,104798863.88889435
111885050.80180497,125853184.4825128,131168203.8869769,123917465.66034561,114338802.7069684,101524394.10210797,91402018.9947172,104798916.05487345
111885017.38631612,125853166.90879697,131168254.15434392,123917475.47030379,114338741.13158485,101524397.42678097,91402025.299517,104798816.19230926
111885089.25135277,125853219.46661967,131168179.76967439,123917493.89471065,114338740.80976543,101524391.08166005,91402051.569197,104798961.65411113
111885039.35377847,125853158.41568783,131168210.83378227,123917455.67759742,114338733.833714,101524368.0732498,91402086.34388211,104798886.02431606
111885063.3756887,125853232.94520563,131168173.74993652,123917488.51946907,114338840.72861983,101524293.8686994,91401981.22862498,104798937.66288327
111885025.6126134,125853098.52066854,131168244.42011084,123917500.86579269,114338795.58341034,101524306.19475989,91401958.3640404,104798811.84065537
111885120.47041419,125853240.634015,131168126.50300974,123917532.75419979,114338677.92581065,101524347.24138144,91402036.39366738,104798808.88584287
111885062.0142845,125853154.76299565,131168283.54401316,123917417.24908814,114338776.34613325,101524376.11357336,91402018.19807768,104798888.10861365
111884977.99395859,125853155.81579691,131168216.87226202,123917609.62596844,114338772.10136756,101524399.58760078,91402042.15516482,104798826.07947299
111885045.01295601,125853176.02790704,131168197.55910695,123917511.0050103,114338864.69049077,101524495.47129498,91402052.53935666,104798871.24665809
111885103.09151947,125853243.80269204,131168266.15527245,123917481.43733288,114338773.1238275,101524486.63327497,91401979.06359224,104798840.1900594
