carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
108656311.59026209,122803978.40759785,123400054.93555126,126033418.44135219,109135097.38067599,102202902.30532682,95062427.37065738,96181667.95728731
108656365.88773663,122803877.06971747,123400040.26908813,126033312.12931375,109135068.42668697,102202945.81962898,95062505.58330996,96181688.53921421
108656332.29887086,122803980.75362444,123399937.26807737,126033386.84858732,109135090.87434907,102202929.42063008,95062464.39237747,96181710.04441723
108656342.0005542,122803910.00470068,123399990.18152258,126033352.84418641,109135058.42222494,102202839.9389917,95062426.60329585,96181606.76680408
108656332.99074781,122803937.96657008,123399993.0306779,126033295.7784569,109134986.97551163,102202993.47604045,95062442.84128419,96181736.62449817
108656398.8823971,122803881.62126476,123400041.40516496,126033338.47174323,109135029.97361964,102202984.89782621,95062450.08805624,96181659.79976803
108656290.3390642,122803998.28779756,123399933.69263658,126033396.1969663,109135152.00320889,102202858.2399888,95062472.4507906,96181604.05260785
108656353.75217418,122803944.82261103,123400153.08230716,126033353.8525023,109135046.14539294,102202936.65384082,95062420.02179801,96181696.64650822
108656248.92538406,122803987.38514018,123400094.49482016,126033339.41518039,109135136.32391328,102202909.70011051,95062420.21597582,96181672.1732509
108656260.84540746,122803911.13051334,123399941.34797582,126033356.98549114,109135142.35223617,102202831.99016534,95062455.63454893,96181621.3974029
108656360.7325682,122803935.87804474,123400041.38670945,126033358.03563155,109135068.18456015,102202903.98931496,95062483.94028395,96181703.95840603
108656336.7153166,122803869.09888645,123400085.37237692,126033355.06188431,109135109.8848802,102202775.04599887,95062510.32735512,96181697.39657913
108656408.27337283,122803977.08774927,123400001.43398596,126033354.33923787,109135171.13035896,102202956.13676906,95062433.04766029,96181815.45983553
108656379.90577132,122803935.04624327,123400028.62163483,126033325.20472936,109135076.45730892,102202913.90083343,95062431.17339231,96181754.09367554
108656302.22906296,122803838.24702846,123400089.24624783,126033388.96567777,109135052.83561169,102202814.6989103,95062440.11053339,96181622.04265791
108656370.12408534,122803929.93353446,123400089.30786368,126033287.42046867,109135027.71589068,102202967.52381015,95062480.99782355,96181692.14271688
108656382.46827824,122803900.52565695,123400060.23552763,126033458.26675996,109135070.66674215,102202923.23885605,95062474.98368517,96181712.843471
108656423.39825748,122803967.40255105,123400026.79310657,126033306.39729202,109135059.65464239,102202922.84484668,95062407.02590565,96181723.28954796
108656314.5497706,122803889.73172556,123399992.14397539,126033382.3331541,109135194.77631536,102202849.44988309,95062458.43223295,96181766.26911467
108656365.1220836,122803832.40973596,123400020.97359106,126033365.26131609,109135071.32529032,102202925.24694788,95062533.39759177,96181617.52444421
108656313.91048655,122803947.40908249,123400074.37504931,126033337.35652575,109135121.03466082,102202920.94361955,95062558.68526466,96181762.55290644
108656370.41231352,122803872.68550502,123399978.49846609,126033417.03488171,109135077.89158393,102202910.60250184,95062388.03741848,96181777.24161617
108656390.87937348,122804008.06020096,123399908.68508257,126033359.77713457,109135061.11449277,102202864.52677524,95062436.08536628,96181653.1382873
108656276.6436285,122803905.3713217,123400025.38905083,126033458.67176135,109135090.89089914,102202959.536866,95062469.43728307,96181678.20026286
108656330.38069496,122803993.03414522,123399965.47216019,126033386.88833699,109135100.42032668,102202814.77517097,95062533.57828233,96181711.18037657
108656419.90593576,122803896.31666604,123400062.81165802,126033407.80904119,109134984.8613964,102202876.47831565,95062395.9237276,96181716.63340093
108656261.70030385,122803900.70897304,123400045.30320926,126033334.45865391,109135100.2043334,102202882.25270867,95062423.34627439,96181702.02859814
108656292.29410979,122804022.0165773,123399928.48663384,126033414.91156372,109135090.55140841,102202971.14998092,95062487.45757143,96181684.97890824
108656239.78968787,122803925.411365,123400128.30203907,126033374.80131173,109135148.25770739,102202862.13185973,95062510.81373917,96181677.43823047
108656341.67969005,122803827.93926777,123400017.26205741,126033317.72629915,109135081.61780553,102202943.89708912,95062565.53955618,96181666.2865152
108656273.15624864,122803971.54306254,123400085.59228565,126033389.85084553,109135143.96582046,102202858.1465415,95062381.5449507,96181723.9579878
108656217.48981199,122803920.82061234,123400041.160923,126033409.64594539,109135169.29665825,102202851.32678841,95062440.89022239,96181653.84127593
108656321.16621658,122803852.32748242,123400078.10319692,126033423.12053336,109135039.85887493,102202987.6476796,95062471.45567833,96181662.86926316
108656429.52866441,122804019.10099341,123399950.18806094,126033298.84711142,109135071.91451709,102202731.97510877,95062501.17266305,96181693.32860368
108656303.36053239,122803890.19415194,123400012.42611748,126033376.05609031,109135139.66664673,102202912.84207962,95062452.62841238,96181638.9810813
108656276.8569733,122803919.24230628,123400022.3967886,126033407.76049918,109135191.81297778,102202795.22228056,95062423.66506155,96181622.9840364
108656397.31294696,122803967.02614191,123400017.3775857,126033381.7733995,109135066.52776054,102203011.55035667,95062349.0216561,96181727.0013092
108656265.6117994,122803976.31995855,123400108.08142065,126033336.80485262,109135127.74043436,102202825.44549513,95062607.37521896,96181541.28964412
108656404.9043718,122803935.22447449,123399972.27960172,126033305.40795766,109135102.19259943,102202911.81306937,95062512.82749648,96181663.6863818
108656451.07119367,122803946.75982293,123400020.15615152,126033295.09778643,109135050.52753223,102202920.9042976,95062417.7654624,96181646.32174765
108656317.52969435,122803833.34151268,123400025.74817418,126033341.38959235,109135078.99801685,102202834.00570944,95062494.9755935,96181798.5832765
108656270.79622033,122803946.47741018,123399941.82234003,126033290.8245116,109135038.26501484,102202932.05222264,95062448.85494447,96181680.46384582
108656345.37090139,122803847.6648232,123400062.5138063,126033339.50585468,109135154.10325845,102202894.68415177,95062432.18958697,96181694.40104534
108656308.09461573,122803975.51047722,123400045.73980036,126033395.43384303,109135053.59527028,102202875.20456254,95062496.41843936,96181621.16192664
108656359.60205886,122803892.94287965,123400034.6089962,126033342.46987441,109135080.89015885,102202858.59291182,95062473.81483477,96181704.81722313
108656310.07738355,122803904.45285116,123400103.48651318,126033341.23535764,109135205.57435991,102202957.4780963,95062462.68919109,96181699.68645972
108656364.17542031,122803916.0016618,123400060.033088,126033378.37965794,109135079.3029804,102202912.4832146,95062502.685638,96181792.00532553
108656371.99939905,122803908.4002619,123399994.57578349,126033438.87848282,109135201.34042825,102202919.9811441,95062454.97802085,96181779.82655112
108656356.31178431,122803948.10517481,123400029.3633854,126033324.89709456,109135140.9371315,102202851.92450178,95062484.59973142,96181667.25260986
108656372.32468224,122803953.08061002,123400080.91500756,126033337.67204836,109135042.05482152,102202809.5017196,95062505.98231159,96181497.81402458
108656289.49194244,122803952.95337564,123400009.22514279,126033418.48254125,109135068.3616307,102202908.30464764,95062530.69481409,96181751.44764277
108656324.03258292,122803847.80316876,123400103.86484434,126033352.98235445,109135016.2993253,102202853.27853072,95062529.97187078,96181700.14643627
108656346.85766906,122803987.70789978,123400036.25095232,126033408.22525072,109135167.47459921,102202935.97300261,95062375.78600384,96181558.69977228
108656292.6385709,122803957.04848999,123400064.91791888,126033353.64127812,109135154.9678537,102202972.7208501,95062490.80686548,96181659.56330729
108656384.17702125,122803939.98778658,123400039.28022316,126033277.49054907,109135141.67574358,102202721.05210324,95062549.02445059,96181559.7098572
108656319.97605324,122804014.24226715,123400126.16350333,126033360.3633851,109134978.6582128,102202919.3547179,95062401.45147993,96181668.95458938
108656311.54318252,122803950.72296168,123400065.63885444,126033235.97226603,109135025.19522423,102202916.96714784,95062384.4088042,96181646.25289193
108656308.03114772,122803976.86379494,123400079.35088387,126033314.07865645,109135114.28810047,102202908.55124749,95062504.6308695,96181695.79533511
108656353.5428331,122803930.53161833,123400022.52119127,126033323.9704581,109135138.31758018,102202918.80317563,95062477.08097406,96181714.65360154
108656394.05515991,122803857.64165816,123400079.37602583,126033338.99516316,109135155.9885004,102202868.25899976,95062436.58209069,96181708.04269677
108656274.96522872,122803988.1313892,123400012.25318924,126033326.67376976,109135151.00405622,102202825.29790136,95062525.12200159,96181593.26363952
108656335.13922307,122803928.54720646,123400039.22758105,126033398.06050399,109135112.68467262,102202891.20816056,95062446.75634617,96181585.35897164
108656331.78379233,122803922.66798541,123400016.02769949,126033343.65065049,109135082.6192914,102202926.54630063,95062576.57860054,96181698.40226336
108656292.94096072,122803958.12518308,123400074.53890759,126033352.5063525,109135081.30420022,102202931.24859178,95062564.01044543,96181552.50163545
108656274.11263411,122803939.36534706,123399978.47004479,126033488.00082397,109134965.89954402,102202869.87098138,95062529.76210639,96181695.59712347
108656428.95276284,122803804.32477812,123400012.743512,126033369.69238345,109135129.80987026,102202937.99326615,95062500.02497086,96181657.93718134
108656399.80086793,122803956.00584428,123400042.44351064,126033431.79351455,109135127.14981309,102202903.60121907,95062542.87864052,96181727.65972559
108656317.63334773,122803893.4478902,123400032.1387597,126033372.84143761,109135069.68126047,102202870.08115739,95062431.48459241,96181750.72464958
108656250.86075042,122804017.97062187,123399988.60767636,126033366.00862482,109135064.63195015,102202951.80280775,95062407.22060251,96181735.09326531
108656249.44703723,122803896.0021357,123399980.46645163,126033340.60391383,109135096.31881829,102202893.27711152,95062362.24357513,96181648.23185356
108656383.81276481,122803910.17006469,123400002.16871879,126033292.52411811,109135105.59480484,102202920.71584469,95062526.46916522,96181706.50484933
108656336.17009716,122803869.99749154,123400036.50574304,126033307.48598403,109135017.9769243,102202932.9488108,95062528.68693314,96181610.51135546
108656268.33763677,122803849.83093783,123400002.6844059,126033396.65857598,109135084.19661349,102202954.18532914,95062490.3500845,96181682.20673801
108656396.65389694,122803832.38580772,123400086.06582671,126033351.20234458,109134971.05825412,102202911.50121045,95062381.25161739,96181697.46200448
108656249.4148271,122804021.72204943,123400116.01134394,126033359.06194776,109135094.297081,102202904.43237726,95062600.857777,96181660.24520403
108656309.21604016,122803865.28479901,123400017.76478508,126033355.46994603,109135030.95133983,102202851.61975448,95062489.92317721,96181757.7925085
108656356.6136908,122803848.14873111,123399978.50971013,126033339.22117785,109135125.6715054,102202970.69412999,95062497.4588293,96181720.15610304
108656422.2012975,122803847.15688686,123400108.25328265,126033298.57841301,109135186.455846,102202904.95461456,95062444.53556189,96181713.01788573
108656415.51112923,122803887.4668847,123399971.60702384,126033355.35525036,109135086.24441426,102202827.58215901,95062396.32783718,96181720.20093644
108656274.64537115,122803922.85457106,123400031.99966326,126033380.18170503,109135050.5856797,102202939.72927214,95062386.89031386,96181744.73261091
108656352.14881834,122803961.99903932,123399948.95561554,126033335.16010065,109135056.62453316,102202781.40240939,95062428.63428918,96181648.29399934
108656329.61824872,122803906.9198317,123400083.62718138,126033275.29894608,109135203.42249353,102202903.64556171,95062436.71811749,96181726.48565648
108656411.7556895,122803942.13993454,123400074.92503323,126033301.72257455,109135109.14576074,102202937.99931727,95062461.8241936,96181677.1906838
108656419.0313981,122804022.2415373,123400061.13998592,126033383.49165496,109135085.91203192,102202843.51256447,95062520.17529999,96181610.40673864
108656276.83252895,122803885.95283304,123400088.24438627,126033399.29907237,109135015.18156563,102202910.48093948,95062329.17468208,96181549.35419877
108656360.1838701,122803948.53356653,123400090.57811198,126033316.6868847,109135125.73141263,102202805.6863012,95062463.68521811,96181758.7831461
